nameWithOwner,owner,description,primaryLanguage,stars,forks,createdAt,updatedAt,repositoryAge,daysSinceUpdate,mergedPullRequests,releases,openIssues,closedIssues,totalIssues,closedIssuesRatio,watchers,url
codecrafters-io/build-your-own-x,codecrafters-io,Master programming by recreating your favorite technologies from scratch.,Markdown,472507,44292,2018-05-09T12:03:18Z,2026-03-05T17:42:01Z,2857,0,155,0,235,653,888,0.7353603603603603,0,https://github.com/codecrafters-io/build-your-own-x
sindresorhus/awesome,sindresorhus,😎 Awesome lists about all kinds of interesting topics,Unknown,442821,33388,2014-07-11T13:42:37Z,2026-03-05T17:50:35Z,4255,0,694,0,16,349,365,0.9561643835616438,0,https://github.com/sindresorhus/awesome
freeCodeCamp/freeCodeCamp,freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",TypeScript,437807,43520,2014-12-24T17:49:19Z,2026-03-05T17:03:34Z,4089,0,27770,0,177,20977,21154,0.9916327881251773,0,https://github.com/freeCodeCamp/freeCodeCamp
public-apis/public-apis,public-apis,A collective list of free APIs,Python,404461,43645,2016-03-20T23:49:42Z,2026-03-05T17:36:31Z,3636,0,1872,0,6,832,838,0.9928400954653938,0,https://github.com/public-apis/public-apis
EbookFoundation/free-programming-books,EbookFoundation,:books: Freely available programming books,Python,383627,66009,2013-10-11T06:50:37Z,2026-03-05T17:16:31Z,4528,0,7328,0,36,1227,1263,0.9714964370546318,0,https://github.com/EbookFoundation/free-programming-books
kamranahmedse/developer-roadmap,kamranahmedse,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",TypeScript,350234,43740,2017-03-15T13:45:52Z,2026-03-05T17:18:49Z,3277,0,4073,1,31,3054,3085,0.9899513776337115,0,https://github.com/kamranahmedse/developer-roadmap
jwasham/coding-interview-university,jwasham,A complete computer science study plan to become a software engineer.,Unknown,337610,81638,2016-06-06T02:34:12Z,2026-03-05T17:49:02Z,3559,0,415,0,71,454,525,0.8647619047619047,0,https://github.com/jwasham/coding-interview-university
donnemartin/system-design-primer,donnemartin,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards.,Python,337371,54671,2017-02-26T16:15:28Z,2026-03-05T17:50:57Z,3294,0,203,0,250,110,360,0.3055555555555556,0,https://github.com/donnemartin/system-design-primer
vinta/awesome-python,vinta,"An opinionated list of awesome Python frameworks, libraries, software and resources.",Python,285709,27297,2014-06-27T21:00:06Z,2026-03-05T17:52:24Z,4268,0,641,0,0,0,0,0.0,0,https://github.com/vinta/awesome-python
awesome-selfhosted/awesome-selfhosted,awesome-selfhosted,A list of Free Software network services and web applications which can be hosted on your own servers,Unknown,277405,12647,2015-06-01T02:33:17Z,2026-03-05T17:50:01Z,3930,0,2395,1,0,807,807,1.0,0,https://github.com/awesome-selfhosted/awesome-selfhosted
996icu/996.ICU,996icu,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,Unknown,275652,20952,2019-03-26T07:31:14Z,2026-03-05T17:11:31Z,2536,0,1072,0,0,0,0,0.0,0,https://github.com/996icu/996.ICU
openclaw/openclaw,openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,TypeScript,264994,50709,2025-11-24T10:16:47Z,2026-03-05T17:52:47Z,101,0,2720,59,5299,10002,15301,0.6536827658322986,0,https://github.com/openclaw/openclaw
practical-tutorials/project-based-learning,practical-tutorials,Curated list of project-based tutorials,Unknown,260252,33899,2017-04-12T05:07:46Z,2026-03-05T17:49:07Z,3249,0,182,0,145,82,227,0.36123348017621143,0,https://github.com/practical-tutorials/project-based-learning
facebook/react,facebook,The library for web and native user interfaces.,JavaScript,243634,50650,2013-05-24T16:15:54Z,2026-03-05T17:36:09Z,4668,0,12774,118,809,13575,14384,0.9437569521690767,0,https://github.com/facebook/react
torvalds/linux,torvalds,Linux kernel source tree,C,221009,60777,2011-09-04T22:48:12Z,2026-03-05T17:50:00Z,5295,0,0,0,0,0,0,0.0,0,https://github.com/torvalds/linux
TheAlgorithms/Python,TheAlgorithms,All Algorithms implemented in Python,Python,218363,50126,2016-07-16T09:44:01Z,2026-03-05T17:31:17Z,3519,0,3046,0,162,1540,1702,0.9048178613396005,0,https://github.com/TheAlgorithms/Python
vuejs/vue,vuejs,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core",TypeScript,209962,33868,2013-07-29T03:24:51Z,2026-03-05T17:36:18Z,4602,0,1136,249,359,9668,10027,0.9641966689937169,0,https://github.com/vuejs/vue
trimstray/the-book-of-secret-knowledge,trimstray,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",Unknown,208780,12549,2018-06-23T10:43:14Z,2026-03-05T17:47:57Z,2812,0,122,0,0,0,0,0.0,0,https://github.com/trimstray/the-book-of-secret-knowledge
ossu/computer-science,ossu,🎓 Path to a free self-taught education in Computer Science!,HTML,202136,25118,2014-05-04T00:18:39Z,2026-03-05T16:56:44Z,4323,0,305,0,12,654,666,0.9819819819819819,0,https://github.com/ossu/computer-science
trekhleb/javascript-algorithms,trekhleb,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,195728,31116,2018-03-24T07:47:04Z,2026-03-05T17:47:12Z,2903,0,304,0,138,233,371,0.628032345013477,0,https://github.com/trekhleb/javascript-algorithms
tensorflow/tensorflow,tensorflow,An Open Source Machine Learning Framework for Everyone,C++,194009,75217,2015-11-07T01:19:20Z,2026-03-05T17:36:29Z,3771,0,42306,221,895,40300,41195,0.978274062386212,0,https://github.com/tensorflow/tensorflow
ohmyzsh/ohmyzsh,ohmyzsh,"🙃   A delightful community-driven (with 2,400+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool that makes it easy to keep up with the latest updates from the community.",Shell,185123,26305,2009-08-28T18:15:37Z,2026-03-05T17:28:53Z,6032,0,3515,0,142,4891,5033,0.9717862110073515,0,https://github.com/ohmyzsh/ohmyzsh
getify/You-Dont-Know-JS,getify,A book series (2 published editions) on the JS language.,Unknown,184460,33631,2013-11-16T02:37:24Z,2026-03-05T17:48:01Z,4492,0,370,0,0,949,949,1.0,0,https://github.com/getify/You-Dont-Know-JS
CyC2018/CS-Notes,CyC2018,:books: 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计,Unknown,183818,51163,2018-02-13T14:56:24Z,2026-03-05T16:40:25Z,2942,0,374,0,129,449,578,0.7768166089965398,0,https://github.com/CyC2018/CS-Notes
microsoft/vscode,microsoft,Visual Studio Code,TypeScript,182318,38299,2015-09-03T20:23:38Z,2026-03-05T17:36:31Z,3835,0,43314,197,13386,218729,232115,0.9423303104064795,0,https://github.com/microsoft/vscode
Significant-Gravitas/AutoGPT,Significant-Gravitas,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Python,182200,46205,2023-03-16T09:21:07Z,2026-03-05T17:36:37Z,1085,0,3964,94,234,3504,3738,0.9373996789727127,0,https://github.com/Significant-Gravitas/AutoGPT
jackfrued/Python-100-Days,jackfrued,Python - 100天从新手到大师,Jupyter Notebook,179310,55470,2018-03-01T16:05:52Z,2026-03-05T17:08:36Z,2926,0,13,0,523,188,711,0.26441631504922647,0,https://github.com/jackfrued/Python-100-Days
n8n-io/n8n,n8n-io,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,177713,55460,2019-06-22T09:24:21Z,2026-03-05T17:52:03Z,2448,0,14086,547,476,7739,8215,0.9420572124163116,0,https://github.com/n8n-io/n8n
flutter/flutter,flutter,Flutter makes it easy and fast to build beautiful apps for mobile and beyond,Dart,175436,30079,2015-03-06T22:54:58Z,2026-03-05T17:36:44Z,4016,0,46916,7,12168,100269,112437,0.8917793964620188,0,https://github.com/flutter/flutter
twbs/bootstrap,twbs,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",MDX,174023,79060,2011-07-29T21:19:00Z,2026-03-05T17:36:46Z,5332,0,9113,94,395,22453,22848,0.9827118347338936,0,https://github.com/twbs/bootstrap
github/gitignore,github,A collection of useful .gitignore templates,Unknown,172830,82792,2010-11-08T20:17:14Z,2026-03-05T16:12:02Z,5595,0,1727,0,0,0,0,0.0,0,https://github.com/github/gitignore
massgravel/Microsoft-Activation-Scripts,massgravel,"Open-source Windows and Office activator featuring HWID, Ohook, TSforge, and Online KMS activation methods, along with advanced troubleshooting.",Batchfile,167780,16148,2020-01-12T23:03:34Z,2026-03-05T17:51:42Z,2243,0,5,29,2,906,908,0.9977973568281938,0,https://github.com/massgravel/Microsoft-Activation-Scripts
avelino/awesome-go,avelino,"A curated list of awesome Go frameworks, libraries and software",Go,166625,13011,2014-07-06T13:42:15Z,2026-03-05T17:48:22Z,4260,0,3607,0,14,713,727,0.9807427785419532,0,https://github.com/avelino/awesome-go
ollama/ollama,ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,164182,14778,2023-06-26T19:39:32Z,2026-03-05T17:52:41Z,982,0,3069,189,1987,7500,9487,0.7905554969958891,0,https://github.com/ollama/ollama
AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,Stable Diffusion web UI,Python,161504,30119,2022-08-22T14:05:26Z,2026-03-05T17:47:29Z,1291,0,1884,27,2399,5486,7885,0.6957514267596703,0,https://github.com/AUTOMATIC1111/stable-diffusion-webui
jlevy/the-art-of-command-line,jlevy,"Master the command line, in one page",Unknown,160073,14769,2015-05-20T15:11:03Z,2026-03-05T17:49:32Z,3942,0,317,0,122,136,258,0.5271317829457365,0,https://github.com/jlevy/the-art-of-command-line
huggingface/transformers,huggingface,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",Python,157439,32300,2018-10-29T13:56:00Z,2026-03-05T17:44:07Z,2684,0,18735,244,1075,17588,18663,0.9423993998821197,0,https://github.com/huggingface/transformers
Snailclimb/JavaGuide,Snailclimb,Java 面试 & 后端通用面试指南，覆盖计算机基础、数据库、分布式、高并发与系统设计。准备后端技术面试，首选 JavaGuide！,Java,154054,46126,2018-05-07T13:27:00Z,2026-03-05T17:44:11Z,2859,0,1213,0,75,1056,1131,0.9336870026525199,0,https://github.com/Snailclimb/JavaGuide
DigitalPlatDev/FreeDomain,DigitalPlatDev,DigitalPlat FreeDomain: Free Domain For Everyone,HTML,150826,2606,2024-05-30T13:23:00Z,2026-03-05T17:48:26Z,644,0,1,0,0,0,0,0.0,0,https://github.com/DigitalPlatDev/FreeDomain
f/prompts.chat,f,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",HTML,150130,19733,2022-12-05T13:54:13Z,2026-03-05T17:37:23Z,1186,0,200,0,3,128,131,0.9770992366412213,0,https://github.com/f/prompts.chat
yt-dlp/yt-dlp,yt-dlp,A feature-rich command-line audio/video downloader,Python,149725,12122,2020-10-26T04:22:55Z,2026-03-05T17:41:01Z,1956,0,3229,131,1820,9303,11123,0.8363750786658276,0,https://github.com/yt-dlp/yt-dlp
airbnb/javascript,airbnb,JavaScript Style Guide,JavaScript,148093,26770,2012-11-01T23:13:50Z,2026-03-05T16:58:37Z,4871,0,813,0,100,1299,1399,0.9285203716940672,0,https://github.com/airbnb/javascript
langflow-ai/langflow,langflow-ai,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,Python,145276,8513,2023-02-08T22:28:03Z,2026-03-05T17:37:26Z,1120,0,5784,283,342,2818,3160,0.8917721518987342,0,https://github.com/langflow-ai/langflow
521xueweihan/HelloGitHub,521xueweihan,":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,144883,11169,2016-05-04T06:24:11Z,2026-03-05T17:22:29Z,3592,0,17,63,282,2681,2963,0.9048261896726291,0,https://github.com/521xueweihan/HelloGitHub
ytdl-org/youtube-dl,ytdl-org,Command-line program to download videos from YouTube.com and other video sites,Python,139798,10601,2010-10-31T14:35:07Z,2026-03-05T17:49:07Z,5604,0,1646,341,3629,23190,26819,0.8646854841716693,0,https://github.com/ytdl-org/youtube-dl
vercel/next.js,vercel,The React Framework,JavaScript,138164,30555,2016-10-05T23:32:51Z,2026-03-05T17:39:10Z,3437,0,26132,1000,2053,22258,24311,0.915552630496483,0,https://github.com/vercel/next.js
yangshun/tech-interview-handbook,yangshun,Curated coding interview preparation materials for busy software engineers,TypeScript,137996,16471,2016-07-05T05:00:48Z,2026-03-05T17:51:16Z,3530,0,486,0,44,76,120,0.6333333333333333,0,https://github.com/yangshun/tech-interview-handbook
Genymobile/scrcpy,Genymobile,Display and control your Android device,C,136527,12715,2017-11-21T18:00:27Z,2026-03-05T17:37:42Z,3025,0,123,50,2674,3285,5959,0.5512669911058903,0,https://github.com/Genymobile/scrcpy
labuladong/fucking-algorithm,labuladong,"Crack LeetCode, not only how, but also why. ",Markdown,132918,23713,2020-02-19T09:01:23Z,2026-03-05T17:11:23Z,2206,0,244,0,1,962,963,0.9989615784008308,0,https://github.com/labuladong/fucking-algorithm
golang/go,golang,The Go programming language,Go,132895,18841,2014-08-19T04:33:40Z,2026-03-05T17:37:45Z,4216,0,1,0,9439,60963,70402,0.8659271043436266,0,https://github.com/golang/go
langgenius/dify,langgenius,Production-ready platform for agentic workflow development.,TypeScript,131329,20451,2023-04-12T07:40:24Z,2026-03-05T17:31:25Z,1058,0,9711,158,410,16330,16740,0.9755077658303465,0,https://github.com/langgenius/dify
microsoft/PowerToys,microsoft,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C#,130239,7748,2019-05-01T17:44:02Z,2026-03-05T17:32:05Z,2500,0,6347,127,8098,30144,38242,0.7882432927148162,0,https://github.com/microsoft/PowerToys
langchain-ai/langchain,langchain-ai,The agent engineering platform,Python,128353,21081,2022-10-17T02:58:36Z,2026-03-05T17:47:23Z,1235,0,16036,1000,243,8874,9117,0.9733464955577492,0,https://github.com/langchain-ai/langchain
x1xhlol/system-prompts-and-models-of-ai-tools,x1xhlol,"FULL Augment Code, Claude Code, Cluely, CodeBuddy, Comet, Cursor, Devin AI, Junie, Kiro, Leap.new, Lovable, Manus, NotionAI, Orchids.app, Perplexity, Poke, Qoder, Replit, Same.dev, Trae, Traycer AI, VSCode Agent, Warp.dev, Windsurf, Xcode, Z.ai Code, Dia & v0. (And other Open Sourced) System Prompts, Internal Tools & AI Models",Unknown,128255,32719,2025-03-05T16:38:29Z,2026-03-05T17:52:14Z,365,0,46,0,81,108,189,0.5714285714285714,0,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools
Chalarangelo/30-seconds-of-code,Chalarangelo,Coding articles to level up your development skills,JavaScript,126955,12442,2017-11-29T17:35:03Z,2026-03-05T17:01:02Z,3018,0,836,12,0,300,300,1.0,0,https://github.com/Chalarangelo/30-seconds-of-code
open-webui/open-webui,open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",Python,125857,17809,2023-10-06T22:08:27Z,2026-03-05T17:37:51Z,880,0,3313,152,186,7611,7797,0.9761446710273182,0,https://github.com/open-webui/open-webui
facebook/react-native,facebook,A framework for building native applications using React,C++,125504,25106,2015-01-09T18:10:16Z,2026-03-05T17:47:52Z,4072,0,957,444,748,26830,27578,0.9728769308869388,0,https://github.com/facebook/react-native
krahets/hello-algo,krahets,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持简中、繁中、English、日本語，提供 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 等代码实现",Java,122683,14865,2022-11-04T11:08:34Z,2026-03-05T16:21:16Z,1217,0,968,10,8,274,282,0.9716312056737588,0,https://github.com/krahets/hello-algo
kubernetes/kubernetes,kubernetes,Production-Grade Container Scheduling and Management,Go,120939,42595,2014-06-06T22:56:04Z,2026-03-05T17:40:33Z,4289,0,63996,784,1847,46780,48627,0.9620169864478582,0,https://github.com/kubernetes/kubernetes
electron/electron,electron,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,120316,17019,2013-04-12T01:47:36Z,2026-03-05T17:31:47Z,4710,0,24545,1000,738,20739,21477,0.9656376588909066,0,https://github.com/electron/electron
ripienaar/free-for-dev,ripienaar,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",HTML,118654,12219,2015-03-18T21:06:26Z,2026-03-05T17:34:18Z,4004,0,2900,0,0,0,0,0.0,0,https://github.com/ripienaar/free-for-dev
excalidraw/excalidraw,excalidraw,Virtual whiteboard for sketching hand-drawn like diagrams,TypeScript,118080,12744,2020-01-02T01:04:43Z,2026-03-05T17:52:51Z,2254,0,3838,14,2104,2539,4643,0.5468447124703856,0,https://github.com/excalidraw/excalidraw
anomalyco/opencode,anomalyco,The open source coding agent.,TypeScript,116511,11839,2025-04-30T20:08:00Z,2026-03-05T17:51:53Z,308,0,2581,727,4696,5079,9775,0.5195907928388747,0,https://github.com/anomalyco/opencode
justjavac/free-programming-books-zh_CN,justjavac,:books: 免费的计算机编程类中文书籍，欢迎投稿,Unknown,116405,28332,2013-11-04T01:59:19Z,2026-03-05T15:53:21Z,4504,0,282,3,0,0,0,0.0,0,https://github.com/justjavac/free-programming-books-zh_CN
nodejs/node,nodejs,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,116081,34934,2014-11-26T19:57:11Z,2026-03-05T17:34:26Z,4116,0,11892,486,1756,18330,20086,0.912575923528826,0,https://github.com/nodejs/node
d3/d3,d3,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:",Shell,112466,22794,2010-09-27T17:22:42Z,2026-03-05T16:58:45Z,5638,0,494,194,10,2229,2239,0.9955337204108977,0,https://github.com/d3/d3
iptv-org/iptv,iptv-org,Collection of publicly available IPTV channels from all over the world,TypeScript,112418,5671,2018-11-14T22:00:57Z,2026-03-05T17:52:40Z,2667,0,6821,0,304,21436,21740,0.9860165593376264,0,https://github.com/iptv-org/iptv
mrdoob/three.js,mrdoob,JavaScript 3D Library.,JavaScript,111189,36280,2010-03-23T18:58:01Z,2026-03-05T17:17:28Z,5825,0,15235,175,442,13065,13507,0.9672762271414822,0,https://github.com/mrdoob/three.js
rust-lang/rust,rust-lang,Empowering everyone to build reliable and efficient software.,Rust,110910,14577,2010-06-16T20:39:03Z,2026-03-05T17:43:54Z,5740,0,69550,146,11128,50469,61597,0.8193418510641752,0,https://github.com/rust-lang/rust
rustdesk/rustdesk,rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,108691,16184,2020-09-28T15:36:08Z,2026-03-05T17:38:01Z,1984,0,3946,36,66,3934,4000,0.9835,0,https://github.com/rustdesk/rustdesk
axios/axios,axios,Promise based HTTP client for the browser and node.js,JavaScript,108580,11534,2014-08-18T22:30:27Z,2026-03-05T17:51:01Z,4216,0,1134,109,201,4757,4958,0.9594594594594594,0,https://github.com/axios/axios
microsoft/TypeScript,microsoft,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,TypeScript,108021,13254,2014-06-17T15:28:39Z,2026-03-05T17:38:04Z,4279,0,14857,214,4976,37982,42958,0.8841659295125471,0,https://github.com/microsoft/TypeScript
Hack-with-Github/Awesome-Hacking,Hack-with-Github,"A collection of various awesome lists for hackers, pentesters and security researchers",Unknown,107778,10042,2016-03-30T15:47:10Z,2026-03-05T17:51:47Z,3627,0,34,0,0,0,0,0.0,0,https://github.com/Hack-with-Github/Awesome-Hacking
shadcn-ui/ui,shadcn-ui,"A set of beautifully-designed, accessible components and a code distribution platform. Works with your favorite frameworks. Open Source. Open Code.",TypeScript,107759,8009,2023-01-04T12:43:27Z,2026-03-05T17:39:10Z,1156,0,1007,75,982,2949,3931,0.7501907911472908,0,https://github.com/shadcn-ui/ui
microsoft/generative-ai-for-beginners,microsoft,"21 Lessons, Get Started Building with Generative AI ",Jupyter Notebook,107553,57667,2023-06-19T16:28:59Z,2026-03-05T17:02:30Z,990,0,521,0,5,202,207,0.9758454106280193,0,https://github.com/microsoft/generative-ai-for-beginners
godotengine/godot,godotengine,Godot Engine – Multi-platform 2D and 3D game engine,C++,107394,24518,2014-01-04T16:05:36Z,2026-03-05T17:38:19Z,4443,0,41424,66,12980,48296,61276,0.7881715516678635,0,https://github.com/godotengine/godot
GrowingGit/GitHub-Chinese-Top-Charts,GrowingGit,:cn: GitHub中文排行榜，各语言分设「软件 | 资料」榜单，精准定位中文好项目。各取所需，高效学习。,Java,106590,13527,2019-09-05T03:01:56Z,2026-03-05T16:45:04Z,2373,0,0,0,181,162,343,0.47230320699708456,0,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts
denoland/deno,denoland,A modern runtime for JavaScript and TypeScript.,Rust,106307,5912,2018-05-15T01:34:26Z,2026-03-05T16:45:40Z,2851,0,14295,368,2352,11602,13954,0.8314461803067221,0,https://github.com/denoland/deno
goldbergyoni/nodebestpractices,goldbergyoni,:white_check_mark:  The Node.js best practices list (July 2024),Dockerfile,105147,10686,2017-09-15T08:33:19Z,2026-03-05T16:04:16Z,3093,0,766,0,48,286,334,0.8562874251497006,0,https://github.com/goldbergyoni/nodebestpractices
Comfy-Org/ComfyUI,Comfy-Org,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,104943,12031,2023-01-17T03:15:56Z,2026-03-05T17:38:20Z,1143,0,2208,123,3455,4510,7965,0.5662272441933459,0,https://github.com/Comfy-Org/ComfyUI
fatedier/frp,fatedier,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,Go,104903,14918,2015-12-21T15:24:59Z,2026-03-05T17:38:33Z,3727,0,734,109,37,4022,4059,0.9908844542990884,0,https://github.com/fatedier/frp
facebook/create-react-app,facebook,Set up a modern web app by running one command.,JavaScript,103828,27115,2016-07-17T14:55:11Z,2026-03-05T16:00:58Z,3518,0,1949,83,1847,6574,8421,0.7806673791711198,0,https://github.com/facebook/create-react-app
papers-we-love/papers-we-love,papers-we-love,Papers from the computer science community to read and discuss.,Shell,103819,6283,2013-12-15T14:31:41Z,2026-03-05T16:59:16Z,4463,0,439,0,2,246,248,0.9919354838709677,0,https://github.com/papers-we-love/papers-we-love
tauri-apps/tauri,tauri-apps,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",Rust,103666,3420,2019-07-13T09:09:37Z,2026-03-05T17:38:34Z,2427,0,5400,0,1257,4912,6169,0.7962392608202302,0,https://github.com/tauri-apps/tauri
microsoft/terminal,microsoft,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,102024,9109,2017-08-11T18:38:22Z,2026-03-05T17:51:54Z,3127,0,4378,146,1648,12169,13817,0.8807266410943041,0,https://github.com/microsoft/terminal
deepseek-ai/DeepSeek-V3,deepseek-ai,,Python,101894,16545,2024-12-26T09:52:40Z,2026-03-05T17:27:19Z,434,0,25,1,42,679,721,0.941747572815534,0,https://github.com/deepseek-ai/DeepSeek-V3
clash-verge-rev/clash-verge-rev,clash-verge-rev,"A modern GUI client based on Tauri, designed to run in Windows, macOS and Linux for tailored proxy experience",TypeScript,100600,7321,2023-11-21T18:24:03Z,2026-03-05T17:23:34Z,834,0,751,62,165,4836,5001,0.967006598680264,0,https://github.com/clash-verge-rev/clash-verge-rev
angular/angular,angular,Deliver web apps with confidence 🚀,TypeScript,100072,27099,2014-09-18T16:12:01Z,2026-03-05T17:34:20Z,4186,0,5669,609,998,29374,30372,0.9671407875674963,0,https://github.com/angular/angular
Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Python,99800,14510,2024-04-29T05:30:25Z,2026-03-05T17:48:54Z,675,0,170,0,0,119,119,1.0,0,https://github.com/Shubhamsaboo/awesome-llm-apps
jaywcjlove/awesome-mac,jaywcjlove," Now we have become very big, Different from the original idea. Collect premium software in various categories.",JavaScript,99552,7447,2016-07-17T15:33:47Z,2026-03-05T17:04:04Z,3518,0,1081,13,135,378,513,0.7368421052631579,0,https://github.com/jaywcjlove/awesome-mac
supabase/supabase,supabase,"The Postgres development platform. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",TypeScript,98572,11715,2019-10-12T05:56:49Z,2026-03-05T17:42:24Z,2336,0,15575,25,267,4973,5240,0.9490458015267176,0,https://github.com/supabase/supabase
Anduin2017/HowToCook,Anduin2017,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Dockerfile,98537,10850,2020-02-29T10:43:49Z,2026-03-05T17:52:52Z,2196,0,614,4,463,364,827,0.44014510278113667,0,https://github.com/Anduin2017/HowToCook
mtdvio/every-programmer-should-know,mtdvio,A collection of (mostly) technical things every software developer should know about,Unknown,98180,8665,2017-08-24T13:18:26Z,2026-03-05T17:43:52Z,3115,0,110,0,14,31,45,0.6888888888888889,0,https://github.com/mtdvio/every-programmer-should-know
mui/material-ui,mui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98005,32719,2014-08-18T19:11:54Z,2026-03-05T17:07:16Z,4216,0,21489,558,1595,18753,20348,0.9216139178297621,0,https://github.com/mui/material-ui
pytorch/pytorch,pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,Python,97983,27078,2016-08-13T05:26:41Z,2026-03-05T17:50:28Z,3491,0,6428,64,16106,41032,57138,0.7181210402884245,0,https://github.com/pytorch/pytorch
2dust/v2rayN,2dust,"A GUI client for Windows, Linux and macOS, support Xray and sing-box and others",C#,97962,14244,2019-07-30T03:47:24Z,2026-03-05T16:31:34Z,2410,0,395,300,4,6592,6596,0.9993935718617344,0,https://github.com/2dust/v2rayN
ant-design/ant-design,ant-design,An enterprise-class UI design language and React UI library,TypeScript,97672,54545,2015-04-24T15:37:24Z,2026-03-05T17:08:14Z,3968,0,17062,740,1287,31120,32407,0.960286357885642,0,https://github.com/ant-design/ant-design
neovim/neovim,neovim,Vim-fork focused on extensibility and usability,Vim Script,96963,6621,2014-01-31T13:39:22Z,2026-03-05T17:45:52Z,4416,0,17730,48,1644,12106,13750,0.8804363636363637,0,https://github.com/neovim/neovim
ggml-org/llama.cpp,ggml-org,LLM inference in C/C++,C++,96780,15249,2023-03-10T18:58:00Z,2026-03-05T17:45:56Z,1090,0,7478,1000,438,6685,7123,0.938509055173382,0,https://github.com/ggml-org/llama.cpp
google-gemini/gemini-cli,google-gemini,An open-source AI agent that brings the power of Gemini directly into your terminal.,TypeScript,96558,11933,2025-04-17T17:04:31Z,2026-03-05T17:43:17Z,322,0,5261,392,2059,8680,10739,0.8082689263432349,0,https://github.com/google-gemini/gemini-cli
fastapi/fastapi,fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,95913,8788,2018-12-08T08:21:47Z,2026-03-05T17:46:51Z,2644,0,3169,269,11,3495,3506,0.9968625213918996,0,https://github.com/fastapi/fastapi
nvbn/thefuck,nvbn,Magnificent app which corrects your previous console command.,Python,95603,3845,2015-04-08T15:08:04Z,2026-03-05T15:36:03Z,3984,0,481,17,297,477,774,0.6162790697674418,0,https://github.com/nvbn/thefuck
openai/whisper,openai,Robust Speech Recognition via Large-Scale Weak Supervision,Python,95483,11821,2022-09-16T20:02:54Z,2026-03-05T17:44:18Z,1265,0,119,13,0,0,0,0.0,0,https://github.com/openai/whisper
microsoft/Web-Dev-For-Beginners,microsoft,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,95384,15197,2020-11-10T02:44:00Z,2026-03-05T17:22:48Z,1941,0,654,0,60,362,422,0.8578199052132701,0,https://github.com/microsoft/Web-Dev-For-Beginners
